date,property_id,gas_usage_kwh,electricity_usage_kwh,infrared_usage_kwh,temperature,gas_cost,electricity_cost,infrared_cost,carbon_emissions_gas,carbon_emissions_electricity,carbon_emissions_infra
23/05/2024 09:00,4,24.05,20.13,13.31,15.43,1.2,3.02,1.06,4.43,4.69,1.33
23/05/2024 10:00,4,26.29,19.72,12.84,14.9,1.31,2.96,1.03,4.84,4.59,1.28
23/05/2024 11:00,4,27.02,18.75,12.26,14.21,1.35,2.81,0.98,4.97,4.37,1.23
23/05/2024 12:00,4,23.98,17.95,11.69,14.45,1.2,2.69,0.94,4.41,4.18,1.17
23/05/2024 13:00,4,24.95,19.5,12.67,16.14,1.25,2.92,1.01,4.59,4.54,1.27
23/05/2024 14:00,4,26.22,19,12.56,16.57,1.31,2.85,1,4.82,4.43,1.26
23/05/2024 15:00,4,24.13,16.04,13.12,15.45,1.21,2.41,1.05,4.44,3.74,1.31
23/05/2024 16:00,4,23.7,15.79,12.98,15.82,1.19,2.37,1.04,4.36,3.68,1.3
23/05/2024 17:00,4,21.77,18.31,10.93,14.15,1.09,2.75,0.87,4.01,4.27,1.09
23/05/2024 18:00,4,21.01,17.43,12.17,14.37,1.05,2.61,0.97,3.87,4.06,1.22
23/05/2024 19:00,4,22.84,17.42,11.68,15.66,1.14,2.61,0.93,4.2,4.06,1.17
23/05/2024 20:00,4,23.44,18.56,10.71,15.84,1.17,2.78,0.86,4.31,4.32,1.07
23/05/2024 21:00,4,28.17,15.11,12.32,14.57,1.41,2.27,0.99,5.18,3.52,1.23
23/05/2024 22:00,4,24.03,18.76,9.94,17.99,1.2,2.81,0.8,4.42,4.37,0.99
23/05/2024 23:00,4,25.01,16.63,12.28,13.37,1.25,2.49,0.98,4.6,3.87,1.23
24/05/2024,4,25.3,18.28,13.49,14.85,1.27,2.74,1.08,4.66,4.26,1.35
24/05/2024 01:00,4,25.66,18.98,12.23,14.62,1.28,2.85,0.98,4.72,4.42,1.22
24/05/2024 02:00,4,26.27,20.47,12.79,15.41,1.31,3.07,1.02,4.83,4.77,1.28
24/05/2024 03:00,4,27.48,21.5,13.93,15.27,1.37,3.22,1.11,5.06,5.01,1.39
24/05/2024 04:00,4,25.64,20.99,14.15,15.75,1.28,3.15,1.13,4.72,4.89,1.42
24/05/2024 05:00,4,27.27,20.35,15.12,16.88,1.36,3.05,1.21,5.02,4.74,1.51
24/05/2024 06:00,4,30.52,21.85,11.46,15.79,1.53,3.28,0.92,5.62,5.09,1.15
24/05/2024 07:00,4,27.29,17.9,13.66,15.52,1.36,2.68,1.09,5.02,4.17,1.37
24/05/2024 08:00,4,28.49,22.46,15.12,15.79,1.42,3.37,1.21,5.24,5.23,1.51
24/05/2024 09:00,4,25.99,21.26,13.29,16.2,1.3,3.19,1.06,4.78,4.95,1.33
24/05/2024 10:00,4,28.15,21.65,10.26,15.34,1.41,3.25,0.82,5.18,5.04,1.03
24/05/2024 11:00,4,26.47,18.36,12.63,15.79,1.32,2.75,1.01,4.87,4.28,1.26
24/05/2024 12:00,4,23.53,17.58,13.37,15.01,1.18,2.64,1.07,4.33,4.1,1.34
24/05/2024 13:00,4,27.61,19.22,13.05,15.88,1.38,2.88,1.04,5.08,4.48,1.31
24/05/2024 14:00,4,23.65,19.21,11.94,15.92,1.18,2.88,0.96,4.35,4.48,1.19
24/05/2024 15:00,4,23.52,20,12.9,16.28,1.18,3,1.03,4.33,4.66,1.29
24/05/2024 16:00,4,23.71,19.69,12.15,14.58,1.19,2.95,0.97,4.36,4.59,1.22
24/05/2024 17:00,4,23.6,17.23,12.22,16.42,1.18,2.58,0.98,4.34,4.01,1.22
24/05/2024 18:00,4,21.72,18.92,10.24,14.53,1.09,2.84,0.82,4,4.41,1.02
24/05/2024 19:00,4,23.11,17.23,10.77,14.9,1.16,2.58,0.86,4.25,4.01,1.08
24/05/2024 20:00,4,21.98,17.15,11.91,15.68,1.1,2.57,0.95,4.04,4,1.19
24/05/2024 21:00,4,24.64,16.36,13.78,15.11,1.23,2.45,1.1,4.53,3.81,1.38
24/05/2024 22:00,4,24.86,16.92,11.24,17.01,1.24,2.54,0.9,4.57,3.94,1.12
24/05/2024 23:00,4,22.78,18.23,10.4,16.32,1.14,2.73,0.83,4.19,4.25,1.04
25/05/2024,4,23.75,16.73,13.14,16.31,1.19,2.51,1.05,4.37,3.9,1.31
25/05/2024 01:00,4,25.99,20.07,14.46,13.52,1.3,3.01,1.16,4.78,4.68,1.45
25/05/2024 02:00,4,27.75,18.39,11.89,16.7,1.39,2.76,0.95,5.11,4.28,1.19
25/05/2024 03:00,4,29.31,20.86,14.61,15.03,1.47,3.13,1.17,5.39,4.86,1.46
25/05/2024 04:00,4,28.67,21.51,13.78,16.16,1.43,3.23,1.1,5.28,5.01,1.38
25/05/2024 05:00,4,28.6,18.44,14.74,16.31,1.43,2.77,1.18,5.26,4.3,1.47
25/05/2024 06:00,4,27.09,22.09,14.11,15.75,1.35,3.31,1.13,4.98,5.15,1.41
25/05/2024 07:00,4,28.59,21.07,13.54,17.03,1.43,3.16,1.08,5.26,4.91,1.35
25/05/2024 08:00,4,30.41,21.89,13.99,15.96,1.52,3.28,1.12,5.6,5.1,1.4
25/05/2024 09:00,4,26.33,19.03,11.91,16.32,1.32,2.85,0.95,4.84,4.43,1.19
25/05/2024 10:00,4,25.41,19.34,14.74,17.05,1.27,2.9,1.18,4.68,4.51,1.47
25/05/2024 11:00,4,26.47,20.8,13.76,15.86,1.32,3.12,1.1,4.87,4.85,1.38
25/05/2024 12:00,4,28.72,19.06,10.9,15.43,1.44,2.86,0.87,5.28,4.44,1.09
25/05/2024 13:00,4,24.72,20.47,13.98,14.18,1.24,3.07,1.12,4.55,4.77,1.4
25/05/2024 14:00,4,23.7,16.65,11.61,16.14,1.19,2.5,0.93,4.36,3.88,1.16
25/05/2024 15:00,4,23.3,18.79,11.96,14.48,1.17,2.82,0.96,4.29,4.38,1.2
25/05/2024 16:00,4,21.24,19.96,11.12,14.04,1.06,2.99,0.89,3.91,4.65,1.11
25/05/2024 17:00,4,23.41,16.87,12.24,15.18,1.17,2.53,0.98,4.31,3.93,1.22
25/05/2024 18:00,4,21.52,17.2,10.65,16.65,1.08,2.58,0.85,3.96,4.01,1.07
25/05/2024 19:00,4,22.57,17.67,10.06,14.98,1.13,2.65,0.8,4.15,4.12,1.01
25/05/2024 20:00,4,22.91,17.45,12.09,17.31,1.15,2.62,0.97,4.22,4.07,1.21
25/05/2024 21:00,4,23.96,17.88,12.05,15.98,1.2,2.68,0.96,4.41,4.17,1.21
25/05/2024 22:00,4,23.54,19.07,11.55,15.69,1.18,2.86,0.92,4.33,4.44,1.16
25/05/2024 23:00,4,25.15,16.53,11.4,15.94,1.26,2.48,0.91,4.63,3.85,1.14
26/05/2024,4,26.14,19.68,10.88,16.08,1.31,2.95,0.87,4.81,4.59,1.09
26/05/2024 01:00,4,25.98,18.52,14.47,18.59,1.3,2.78,1.16,4.78,4.32,1.45
26/05/2024 02:00,4,24.96,23.7,13.58,17.58,1.25,3.55,1.09,4.59,5.52,1.36
26/05/2024 03:00,4,26.95,20,12.57,16.71,1.35,3,1.01,4.96,4.66,1.26
26/05/2024 04:00,4,29,19.94,14.2,15.75,1.45,2.99,1.14,5.34,4.65,1.42
26/05/2024 05:00,4,23.54,20.95,14.45,15.44,1.18,3.14,1.16,4.33,4.88,1.45
26/05/2024 06:00,4,29.15,19.78,13.65,16.84,1.46,2.97,1.09,5.36,4.61,1.37
26/05/2024 07:00,4,26.48,20.2,13.62,16.47,1.32,3.03,1.09,4.87,4.71,1.36
26/05/2024 08:00,4,27.24,20.76,14.77,14.93,1.36,3.11,1.18,5.01,4.84,1.48
26/05/2024 09:00,4,29.55,18.8,12.75,16.88,1.48,2.82,1.02,5.44,4.38,1.28
26/05/2024 10:00,4,24.92,21.99,13.32,14.84,1.25,3.3,1.07,4.59,5.12,1.33
26/05/2024 11:00,4,26.82,21.14,12.52,17.05,1.34,3.17,1,4.93,4.93,1.25
26/05/2024 12:00,4,24.53,19.4,12.4,16,1.23,2.91,0.99,4.51,4.52,1.24
26/05/2024 13:00,4,23.71,18.87,12.14,15.55,1.19,2.83,0.97,4.36,4.4,1.21
26/05/2024 14:00,4,23.38,19.13,13.65,17.06,1.17,2.87,1.09,4.3,4.46,1.37
26/05/2024 15:00,4,21.21,18.3,10.28,16.65,1.06,2.74,0.82,3.9,4.26,1.03
26/05/2024 16:00,4,22.44,19.05,9.65,18.15,1.12,2.86,0.77,4.13,4.44,0.97
26/05/2024 17:00,4,24.56,17.25,10.43,15.62,1.23,2.59,0.83,4.52,4.02,1.04
26/05/2024 18:00,4,24.12,17.72,10.26,15.47,1.21,2.66,0.82,4.44,4.13,1.03
26/05/2024 19:00,4,21.42,16.44,10.85,16.31,1.07,2.47,0.87,3.94,3.83,1.08
26/05/2024 20:00,4,23.54,16.64,12.07,17.7,1.18,2.5,0.97,4.33,3.88,1.21
26/05/2024 21:00,4,23.54,18.06,12.71,17.98,1.18,2.71,1.02,4.33,4.21,1.27
26/05/2024 22:00,4,23.27,17.05,9.31,16.55,1.16,2.56,0.74,4.28,3.97,0.93
26/05/2024 23:00,4,25.28,16.21,14.35,16.9,1.26,2.43,1.15,4.65,3.78,1.44
27/05/2024,4,22.86,18.66,11.78,15.17,1.14,2.8,0.94,4.21,4.35,1.18
27/05/2024 01:00,4,25.32,19.14,14.08,16.88,1.27,2.87,1.13,4.66,4.46,1.41
27/05/2024 02:00,4,26.03,19.42,12.22,16.21,1.3,2.91,0.98,4.79,4.52,1.22
27/05/2024 03:00,4,28.43,19.32,13.64,16.46,1.42,2.9,1.09,5.23,4.5,1.36
27/05/2024 04:00,4,24.88,21.57,14.71,17.19,1.24,3.24,1.18,4.58,5.03,1.47
27/05/2024 05:00,4,27.75,20.72,13.46,16.55,1.39,3.11,1.08,5.11,4.83,1.35
27/05/2024 06:00,4,24.53,19.55,13.59,15.72,1.23,2.93,1.09,4.51,4.56,1.36
27/05/2024 07:00,4,29,21.64,14.49,15.47,1.45,3.25,1.16,5.34,5.04,1.45
27/05/2024 08:00,4,27.65,19.33,12.96,17.24,1.38,2.9,1.04,5.09,4.5,1.3
27/05/2024 09:00,4,27.86,18.94,13.87,15.84,1.39,2.84,1.11,5.13,4.41,1.39
27/05/2024 10:00,4,27.7,20.22,12.12,16.49,1.39,3.03,0.97,5.1,4.71,1.21
27/05/2024 11:00,4,27.08,20.93,13.91,16.48,1.35,3.14,1.11,4.98,4.88,1.39
27/05/2024 12:00,4,23.82,19.68,14.21,16.08,1.19,2.95,1.14,4.38,4.59,1.42
27/05/2024 13:00,4,26.16,17.69,12.66,15.67,1.31,2.65,1.01,4.81,4.12,1.27
27/05/2024 14:00,4,22.57,18.28,10.59,15.87,1.13,2.74,0.85,4.15,4.26,1.06
27/05/2024 15:00,4,23.34,17.64,12.49,14.44,1.17,2.65,1,4.29,4.11,1.25
27/05/2024 16:00,4,22.3,16.56,11.31,14.39,1.11,2.48,0.9,4.1,3.86,1.13
27/05/2024 17:00,4,21.96,16.5,10.87,17.28,1.1,2.48,0.87,4.04,3.84,1.09
27/05/2024 18:00,4,23.96,16.17,11.79,16.71,1.2,2.43,0.94,4.41,3.77,1.18
27/05/2024 19:00,4,24.42,16.46,12.41,15.78,1.22,2.47,0.99,4.49,3.84,1.24
27/05/2024 20:00,4,23.23,18.3,12.08,17.43,1.16,2.74,0.97,4.27,4.26,1.21
27/05/2024 21:00,4,24.48,15.65,11.01,15.85,1.22,2.35,0.88,4.5,3.65,1.1
27/05/2024 22:00,4,25.16,18.28,12.31,18.51,1.26,2.74,0.98,4.63,4.26,1.23
27/05/2024 23:00,4,24.77,18.67,12.49,16.98,1.24,2.8,1,4.56,4.35,1.25
28/05/2024,4,28.54,20.26,11.98,17.54,1.43,3.04,0.96,5.25,4.72,1.2
28/05/2024 01:00,4,27.63,20.17,13.05,16.47,1.38,3.03,1.04,5.08,4.7,1.31
28/05/2024 02:00,4,27.19,19.98,12.64,14.72,1.36,3,1.01,5,4.66,1.26
28/05/2024 03:00,4,27.49,19.04,13.1,14.03,1.37,2.86,1.05,5.06,4.44,1.31
28/05/2024 04:00,4,29.21,21.49,14.09,15.35,1.46,3.22,1.13,5.37,5.01,1.41
28/05/2024 05:00,4,29.47,21.6,13.26,15.79,1.47,3.24,1.06,5.42,5.03,1.33
28/05/2024 06:00,4,31.47,21.23,14.63,15.96,1.57,3.18,1.17,5.79,4.95,1.46
28/05/2024 07:00,4,27.26,20.3,14.6,15.67,1.36,3.04,1.17,5.02,4.73,1.46
28/05/2024 08:00,4,30.27,21.81,13.33,15.81,1.51,3.27,1.07,5.57,5.08,1.33
28/05/2024 09:00,4,28.39,22.81,12.41,15.43,1.42,3.42,0.99,5.22,5.31,1.24
28/05/2024 10:00,4,27.19,20.2,16.08,15.91,1.36,3.03,1.29,5,4.71,1.61
28/05/2024 11:00,4,26.39,18.87,13.36,16.27,1.32,2.83,1.07,4.86,4.4,1.34
28/05/2024 12:00,4,27.01,20.88,12.97,14.34,1.35,3.13,1.04,4.97,4.87,1.3
28/05/2024 13:00,4,24.27,18.14,12.88,18.99,1.21,2.72,1.03,4.47,4.23,1.29
28/05/2024 14:00,4,24.41,17.75,12.16,15.63,1.22,2.66,0.97,4.49,4.14,1.22
28/05/2024 15:00,4,24.17,20.64,10.58,17.21,1.21,3.1,0.85,4.45,4.81,1.06
28/05/2024 16:00,4,24.29,15.76,10.99,15.15,1.21,2.36,0.88,4.47,3.67,1.1
28/05/2024 17:00,4,23.13,16.55,12.48,16.36,1.16,2.48,1,4.26,3.86,1.25
28/05/2024 18:00,4,21.54,15.96,11.2,16.16,1.08,2.39,0.9,3.96,3.72,1.12
28/05/2024 19:00,4,24.04,17.59,11.1,14.88,1.2,2.64,0.89,4.42,4.1,1.11
28/05/2024 20:00,4,23.79,18.88,10.75,17.14,1.19,2.83,0.86,4.38,4.4,1.07
28/05/2024 21:00,4,25.27,16.74,12.6,17.38,1.26,2.51,1.01,4.65,3.9,1.26
28/05/2024 22:00,4,26.26,19.45,13.62,15.83,1.31,2.92,1.09,4.83,4.53,1.36
28/05/2024 23:00,4,23.87,16.26,12.6,16.85,1.19,2.44,1.01,4.39,3.79,1.26
29/05/2024,4,26.35,18.7,12.8,16.41,1.32,2.8,1.02,4.85,4.36,1.28
29/05/2024 01:00,4,24.57,19.78,11.24,15.31,1.23,2.97,0.9,4.52,4.61,1.12
29/05/2024 02:00,4,25.33,20.25,12.65,15.56,1.27,3.04,1.01,4.66,4.72,1.27
29/05/2024 03:00,4,25.27,21.29,13.33,16.9,1.26,3.19,1.07,4.65,4.96,1.33
29/05/2024 04:00,4,27.03,19.68,13.5,16.13,1.35,2.95,1.08,4.97,4.59,1.35
29/05/2024 05:00,4,29.86,21.78,13.52,16.28,1.49,3.27,1.08,5.49,5.07,1.35
29/05/2024 06:00,4,27.35,21.33,14.84,15.46,1.37,3.2,1.19,5.03,4.97,1.48
29/05/2024 07:00,4,29.08,20.96,13.4,17.17,1.45,3.14,1.07,5.35,4.88,1.34
29/05/2024 08:00,4,26.47,20.24,15.08,15.9,1.32,3.04,1.21,4.87,4.72,1.51
29/05/2024 09:00,4,25.13,19.21,13.71,17.81,1.26,2.88,1.1,4.62,4.48,1.37
29/05/2024 10:00,4,29.09,19.34,12.73,15.14,1.45,2.9,1.02,5.35,4.51,1.27
29/05/2024 11:00,4,27.53,19.84,13.96,16.55,1.38,2.98,1.12,5.07,4.62,1.4
29/05/2024 12:00,4,26.34,19.81,14.14,15.14,1.32,2.97,1.13,4.85,4.62,1.41
29/05/2024 13:00,4,23.03,18.44,11.79,15.72,1.15,2.77,0.94,4.24,4.3,1.18
29/05/2024 14:00,4,22.49,18.6,11.39,16.62,1.12,2.79,0.91,4.14,4.33,1.14
29/05/2024 15:00,4,26.95,18.04,12.86,14.52,1.35,2.71,1.03,4.96,4.2,1.29
29/05/2024 16:00,4,22.76,17,11.97,16.12,1.14,2.55,0.96,4.19,3.96,1.2
29/05/2024 17:00,4,25,17.59,10.63,16.83,1.25,2.64,0.85,4.6,4.1,1.06
29/05/2024 18:00,4,20.26,17,11.51,18.47,1.01,2.55,0.92,3.73,3.96,1.15
29/05/2024 19:00,4,21.88,18.21,12.31,14.76,1.09,2.73,0.98,4.03,4.24,1.23
29/05/2024 20:00,4,23.99,18.81,10.1,15.34,1.2,2.82,0.81,4.41,4.38,1.01
29/05/2024 21:00,4,21.84,18.05,10.83,16.59,1.09,2.71,0.87,4.02,4.21,1.08
29/05/2024 22:00,4,23.27,18.58,10.98,16.72,1.16,2.79,0.88,4.28,4.33,1.1
29/05/2024 23:00,4,27.37,17.86,11.89,17.41,1.37,2.68,0.95,5.04,4.16,1.19
30/05/2024,4,28.46,20.79,12.41,17.86,1.42,3.12,0.99,5.24,4.84,1.24
30/05/2024 01:00,4,26.53,20.74,14.26,17.1,1.33,3.11,1.14,4.88,4.83,1.43
30/05/2024 02:00,4,25.57,21.06,14.55,16.98,1.28,3.16,1.16,4.7,4.91,1.46
30/05/2024 03:00,4,27.79,20.08,15.16,17.65,1.39,3.01,1.21,5.11,4.68,1.52
30/05/2024 04:00,4,26.74,19.83,14.04,15.92,1.34,2.97,1.12,4.92,4.62,1.4
30/05/2024 05:00,4,27.49,20.46,11.22,16.85,1.37,3.07,0.9,5.06,4.77,1.12
30/05/2024 06:00,4,29.65,20.51,13.57,16.53,1.48,3.08,1.09,5.46,4.78,1.36
30/05/2024 07:00,4,31.89,22.73,14.32,18.4,1.59,3.41,1.15,5.87,5.3,1.43
30/05/2024 08:00,4,27.68,21.39,15.11,15.33,1.38,3.21,1.21,5.09,4.98,1.51
30/05/2024 09:00,4,28.95,19.98,13.39,16.06,1.45,3,1.07,5.33,4.66,1.34
30/05/2024 10:00,4,27.65,20.18,13.74,17.25,1.38,3.03,1.1,5.09,4.7,1.37
30/05/2024 11:00,4,24.78,18.99,12.38,15.36,1.24,2.85,0.99,4.56,4.42,1.24
30/05/2024 12:00,4,27.97,19.08,13.17,16.23,1.4,2.86,1.05,5.15,4.45,1.32
30/05/2024 13:00,4,23.87,19.68,12.84,15.93,1.19,2.95,1.03,4.39,4.59,1.28
30/05/2024 14:00,4,25.16,17.54,13.49,16.44,1.26,2.63,1.08,4.63,4.09,1.35
30/05/2024 15:00,4,24.5,18.47,13.93,14.85,1.23,2.77,1.11,4.51,4.3,1.39
30/05/2024 16:00,4,26.59,17.99,13.07,16.58,1.33,2.7,1.05,4.89,4.19,1.31
30/05/2024 17:00,4,23.14,18.38,11.78,16.56,1.16,2.76,0.94,4.26,4.28,1.18
30/05/2024 18:00,4,21.51,17.66,11.34,17.54,1.08,2.65,0.91,3.96,4.11,1.13
30/05/2024 19:00,4,23.25,17.23,10.57,16.09,1.16,2.58,0.85,4.28,4.01,1.06
30/05/2024 20:00,4,24.41,18.09,11.56,15.64,1.22,2.71,0.92,4.49,4.21,1.16
30/05/2024 21:00,4,25.69,17.3,10.85,15.57,1.28,2.6,0.87,4.73,4.03,1.08
30/05/2024 22:00,4,24.98,18.15,9.3,16.8,1.25,2.72,0.74,4.6,4.23,0.93
30/05/2024 23:00,4,25.02,20.12,13.4,17.29,1.25,3.02,1.07,4.6,4.69,1.34
31/05/2024,4,29.63,18.82,12.48,15.8,1.48,2.82,1,5.45,4.39,1.25
31/05/2024 01:00,4,28.29,18.61,13.25,17,1.41,2.79,1.06,5.21,4.34,1.33
31/05/2024 02:00,4,25.57,18.74,15.3,16.24,1.28,2.81,1.22,4.7,4.37,1.53
31/05/2024 03:00,4,27.84,18.9,15.21,16.03,1.39,2.83,1.22,5.12,4.4,1.52
31/05/2024 04:00,4,28.56,20.59,13.97,15,1.43,3.09,1.12,5.26,4.8,1.4
31/05/2024 05:00,4,27.98,20.87,14.92,17.11,1.4,3.13,1.19,5.15,4.86,1.49
31/05/2024 06:00,4,27.22,19.79,13.56,14.86,1.36,2.97,1.08,5.01,4.61,1.36
31/05/2024 07:00,4,27.38,19.83,13.2,16.41,1.37,2.97,1.06,5.04,4.62,1.32
31/05/2024 08:00,4,26.85,19.52,13.49,17.77,1.34,2.93,1.08,4.94,4.55,1.35
31/05/2024 09:00,4,27.62,20.22,14.11,17.98,1.38,3.03,1.13,5.08,4.71,1.41
31/05/2024 10:00,4,26.09,20.53,13.54,17.09,1.3,3.08,1.08,4.8,4.78,1.35
31/05/2024 11:00,4,28.13,20.44,12.71,17.04,1.41,3.07,1.02,5.18,4.76,1.27
31/05/2024 12:00,4,26.76,18.41,14.45,15.28,1.34,2.76,1.16,4.92,4.29,1.45
31/05/2024 13:00,4,26.39,17.81,12.86,16.16,1.32,2.67,1.03,4.86,4.15,1.29
31/05/2024 14:00,4,20.34,18.63,12.95,16.45,1.02,2.79,1.04,3.74,4.34,1.29
31/05/2024 15:00,4,23.81,17.4,11.98,16.82,1.19,2.61,0.96,4.38,4.05,1.2
31/05/2024 16:00,4,26.66,17.95,13.06,16.69,1.33,2.69,1.04,4.91,4.18,1.31
31/05/2024 17:00,4,23.76,19.14,10.9,17.97,1.19,2.87,0.87,4.37,4.46,1.09
31/05/2024 18:00,4,24.13,18.67,10.97,15.2,1.21,2.8,0.88,4.44,4.35,1.1
31/05/2024 19:00,4,24.51,18.28,12.06,17.88,1.23,2.74,0.96,4.51,4.26,1.21
31/05/2024 20:00,4,22.38,16.05,11.45,16.57,1.12,2.41,0.92,4.12,3.74,1.15
31/05/2024 21:00,4,25.08,17.19,11,16.56,1.25,2.58,0.88,4.61,4.01,1.1
31/05/2024 22:00,4,24.64,16.56,12.98,17.04,1.23,2.48,1.04,4.53,3.86,1.3
31/05/2024 23:00,4,25.62,20.29,12.99,15.65,1.28,3.04,1.04,4.71,4.73,1.3
01/06/2024,4,26.92,19.15,11.83,16.91,1.35,2.87,0.95,4.95,4.46,1.18
01/06/2024 01:00,4,24.37,20.49,13.23,16.69,1.22,3.07,1.06,4.48,4.77,1.32
01/06/2024 02:00,4,27.97,18.83,11.17,16.78,1.4,2.82,0.89,5.15,4.39,1.12
01/06/2024 03:00,4,28.39,21.27,14.8,16.61,1.42,3.19,1.18,5.22,4.96,1.48
01/06/2024 04:00,4,27.75,20.4,13.28,16.09,1.39,3.06,1.06,5.11,4.75,1.33
01/06/2024 05:00,4,29.31,20.19,14.2,17.77,1.47,3.03,1.14,5.39,4.7,1.42
01/06/2024 06:00,4,28.38,20.52,13.31,17.36,1.42,3.08,1.06,5.22,4.78,1.33
01/06/2024 07:00,4,27.95,19.21,14.39,17.28,1.4,2.88,1.15,5.14,4.48,1.44
01/06/2024 08:00,4,26.79,20.49,12.94,16.27,1.34,3.07,1.04,4.93,4.77,1.29
01/06/2024 09:00,4,29.36,20.93,13.67,16.78,1.47,3.14,1.09,5.4,4.88,1.37
01/06/2024 10:00,4,28.96,18.76,13.91,15.56,1.45,2.81,1.11,5.33,4.37,1.39
01/06/2024 11:00,4,26.97,19.56,13.84,16.91,1.35,2.93,1.11,4.96,4.56,1.38
01/06/2024 12:00,4,25.92,17.38,12.02,16.59,1.3,2.61,0.96,4.77,4.05,1.2
01/06/2024 13:00,4,25.21,16.45,12.98,16.85,1.26,2.47,1.04,4.64,3.83,1.3
01/06/2024 14:00,4,24.54,20.19,11.95,16.31,1.23,3.03,0.96,4.52,4.7,1.2
01/06/2024 15:00,4,27.27,18.89,12.04,16.2,1.36,2.83,0.96,5.02,4.4,1.2
01/06/2024 16:00,4,23.17,17.96,11.82,16.42,1.16,2.69,0.95,4.26,4.18,1.18
01/06/2024 17:00,4,19.89,15.84,11.2,18.22,0.99,2.38,0.9,3.66,3.69,1.12
01/06/2024 18:00,4,22.53,16.6,12.31,15,1.13,2.49,0.98,4.15,3.87,1.23
01/06/2024 19:00,4,24.53,16.92,11.38,14.58,1.23,2.54,0.91,4.51,3.94,1.14
01/06/2024 20:00,4,22.53,16.08,9.33,16.78,1.13,2.41,0.75,4.15,3.75,0.93
01/06/2024 21:00,4,24.22,19.15,13.33,15.7,1.21,2.87,1.07,4.46,4.46,1.33
01/06/2024 22:00,4,23.17,19.05,11.78,15.58,1.16,2.86,0.94,4.26,4.44,1.18
01/06/2024 23:00,4,23.97,18.19,11.94,15.06,1.2,2.73,0.96,4.41,4.24,1.19
02/06/2024,4,22.66,18.31,11.57,16.91,1.13,2.75,0.93,4.17,4.27,1.16
02/06/2024 01:00,4,25.95,18.22,11.84,18.69,1.3,2.73,0.95,4.77,4.25,1.18
02/06/2024 02:00,4,25.99,19.83,12.86,16.52,1.3,2.97,1.03,4.78,4.62,1.29
02/06/2024 03:00,4,28.61,21.51,15.19,17.46,1.43,3.23,1.22,5.26,5.01,1.52
02/06/2024 04:00,4,29.75,23.1,14,14.88,1.49,3.47,1.12,5.47,5.38,1.4
02/06/2024 05:00,4,28.87,21.18,14.96,17.12,1.44,3.18,1.2,5.31,4.93,1.5
02/06/2024 06:00,4,29.37,21.97,13.93,16.25,1.47,3.3,1.11,5.4,5.12,1.39
02/06/2024 07:00,4,28.16,21.57,14.46,16.53,1.41,3.24,1.16,5.18,5.03,1.45
02/06/2024 08:00,4,27.75,20.33,11.99,16.87,1.39,3.05,0.96,5.11,4.74,1.2
02/06/2024 09:00,4,27,18.93,12.45,17.92,1.35,2.84,1,4.97,4.41,1.25
02/06/2024 10:00,4,26.62,21.52,13.78,16.03,1.33,3.23,1.1,4.9,5.01,1.38
02/06/2024 11:00,4,26.14,20.4,11.94,16.43,1.31,3.06,0.96,4.81,4.75,1.19
02/06/2024 12:00,4,25.96,19.92,14.92,17.27,1.3,2.99,1.19,4.78,4.64,1.49
02/06/2024 13:00,4,23.01,19.87,11.72,15,1.15,2.98,0.94,4.23,4.63,1.17
02/06/2024 14:00,4,26.1,20.4,12.52,15.21,1.31,3.06,1,4.8,4.75,1.25
02/06/2024 15:00,4,24.5,16.49,12.71,17.23,1.23,2.47,1.02,4.51,3.84,1.27
02/06/2024 16:00,4,25.35,18.58,10.43,17.86,1.27,2.79,0.83,4.66,4.33,1.04
02/06/2024 17:00,4,22.85,16.47,11.8,16.97,1.14,2.47,0.94,4.2,3.84,1.18
02/06/2024 18:00,4,22.67,15.06,11.73,16.38,1.13,2.26,0.94,4.17,3.51,1.17
02/06/2024 19:00,4,18.75,18.23,10.98,15.58,0.94,2.73,0.88,3.45,4.25,1.1
02/06/2024 20:00,4,22.84,18.74,10.64,14.28,1.14,2.81,0.85,4.2,4.37,1.06
02/06/2024 21:00,4,24.57,16.34,12.06,16.07,1.23,2.45,0.96,4.52,3.81,1.21
02/06/2024 22:00,4,22.43,18.38,13.23,15.69,1.12,2.76,1.06,4.13,4.28,1.32
02/06/2024 23:00,4,25.42,19.75,14.64,15.76,1.27,2.96,1.17,4.68,4.6,1.46
03/06/2024,4,26.95,19.92,13.47,15.53,1.35,2.99,1.08,4.96,4.64,1.35
03/06/2024 01:00,4,25.78,20.42,12.97,15.6,1.29,3.06,1.04,4.74,4.76,1.3
03/06/2024 02:00,4,26.15,20.1,15.19,16.7,1.31,3.02,1.22,4.81,4.68,1.52
03/06/2024 03:00,4,27.41,20.31,13.83,16.73,1.37,3.05,1.11,5.04,4.73,1.38
03/06/2024 04:00,4,26.91,19.03,15.04,14.46,1.35,2.85,1.2,4.95,4.43,1.5
03/06/2024 05:00,4,27.48,21.49,14.12,15.79,1.37,3.22,1.13,5.06,5.01,1.41
03/06/2024 06:00,4,25.68,22.62,13.66,17.87,1.28,3.39,1.09,4.73,5.27,1.37
03/06/2024 07:00,4,28.81,21.46,15.56,16.97,1.44,3.22,1.24,5.3,5,1.56
03/06/2024 08:00,4,28.46,20.72,12.81,16.85,1.42,3.11,1.02,5.24,4.83,1.28
